0.749,0.6213,0.39279,0.5276
0.75,0.6213,0.39279,0.52732
0.751,0.6213,0.39279,0.52704
0.752,0.6213,0.39279,0.52676
0.753,0.6213,0.39279,0.52648
0.754,0.6213,0.39279,0.5262
0.755,0.6213,0.39279,0.52592
0.756,0.6213,0.39279,0.52564
0.757,0.6213,0.39279,0.52536
0.758,0.6213,0.39279,0.52509
0.759,0.6213,0.39279,0.52481
0.76,0.6213,0.39279,0.52453
0.761,0.6213,0.39279,0.52426
0.762,0.6213,0.39279,0.52398
0.763,0.6213,0.39279,0.52371
0.764,0.6213,0.39279,0.52343
0.765,0.6213,0.39279,0.52316
0.766,0.6213,0.39279,0.52289
0.767,0.6213,0.39279,0.52261
0.768,0.6213,0.39279,0.52234
0.769,0.6213,0.39279,0.52207
0.77,0.6213,0.39279,0.5218
0.771,0.6213,0.39279,0.52153
0.772,0.6213,0.39279,0.52126
0.773,0.6213,0.39279,0.52099
0.774,0.6213,0.39279,0.52072
0.775,0.6213,0.39279,0.52045
0.776,0.6213,0.39279,0.52018
0.777,0.6213,0.39279,0.51991
0.778,0.6213,0.39279,0.51964
0.779,0.6213,0.39279,0.51938
0.78,0.6213,0.39279,0.51911
0.781,0.6213,0.39279,0.51884
0.782,0.6213,0.39279,0.51858
0.783,0.6213,0.39279,0.51831
0.784,0.6213,0.39279,0.51805
0.785,0.6213,0.39279,0.51779
0.786,0.6213,0.39279,0.51752
0.787,0.6213,0.39279,0.51726
0.788,0.6213,0.39279,0.517
0.789,0.6213,0.39279,0.51673
0.79,0.6213,0.39279,0.51647
0.791,0.6213,0.39279,0.51621
0.792,0.6213,0.39279,0.51595
0.793,0.6213,0.39279,0.51569
0.794,0.6213,0.39279,0.51543
0.795,0.6213,0.39279,0.51517
0.796,0.6149,0.39189,0.51491
0.797,0.6149,0.39189,0.51465
0.798,0.6149,0.39189,0.51439
0.799,0.6149,0.39189,0.51414
0.8,0.6149,0.39189,0.51388
0.801,0.6149,0.39189,0.51362
0.802,0.6149,0.39189,0.51337
0.803,0.6149,0.39189,0.51311
0.804,0.6149,0.39189,0.51286
0.805,0.6149,0.39189,0.5126
0.806,0.6149,0.39189,0.51235
0.807,0.6149,0.39189,0.51209
0.808,0.6149,0.39189,0.51184
0.809,0.6149,0.39189,0.51159
0.81,0.6149,0.39189,0.51133
0.811,0.6149,0.39189,0.51108
0.812,0.6149,0.39189,0.51083
0.813,0.6149,0.39189,0.51058
0.814,0.6149,0.39189,0.51033
0.815,0.6149,0.39189,0.51008
0.816,0.6149,0.39189,0.50983
0.817,0.6149,0.39189,0.50958
0.818,0.6149,0.39189,0.50933
0.819,0.6149,0.39189,0.50908
0.82,0.6149,0.39189,0.50883
0.821,0.6149,0.39189,0.50858
0.822,0.6149,0.39189,0.50833
0.823,0.6149,0.39189,0.50809
0.824,0.6149,0.39189,0.50784
0.825,0.6149,0.39189,0.50759
0.826,0.6149,0.39189,0.50735
0.827,0.6149,0.39189,0.5071
0.828,0.6149,0.39189,0.50686
0.829,0.53273,0.39882,0.50661
0.83,0.53273,0.39882,0.50637
0.831,0.53273,0.39882,0.50612
0.832,0.53273,0.39882,0.50588
0.833,0.53273,0.39882,0.50564
0.834,0.53273,0.39882,0.5054
0.835,0.53273,0.39882,0.50515
0.836,0.53273,0.39882,0.50491
0.837,0.53273,0.39882,0.50467
0.838,0.53273,0.39882,0.50443
0.839,0.53273,0.39882,0.50419
0.84,0.53273,0.39882,0.50395
0.841,0.53273,0.39882,0.50371
0.842,0.53273,0.39882,0.50347
0.843,0.53273,0.39882,0.50323
0.844,0.53273,0.39882,0.50299
0.845,0.53273,0.39882,0.50275
0.846,0.53273,0.39882,0.50252
0.847,0.53273,0.39882,0.50228
0.848,0.53273,0.39882,0.50204
0.849,0.53273,0.39882,0.5018
0.85,0.53273,0.39882,0.50157
0.851,0.53273,0.39882,0.50133
0.852,0.53273,0.39882,0.5011
0.853,0.53273,0.39882,0.50086
0.854,0.53273,0.39882,0.50063
0.855,0.53273,0.39882,0.50039
0.856,0.53273,0.39882,0.50016
0.857,0.53273,0.39882,0.49993
0.858,0.53273,0.39882,0.49969
0.859,0.53273,0.39882,0.49946
0.86,0.53273,0.39882,0.49923
0.861,0.53273,0.39882,0.499
0.862,0.53273,0.39882,0.49876
0.863,0.53273,0.39882,0.49853
0.864,0.53273,0.39882,0.4983
0.865,0.53273,0.39882,0.49807
0.866,0.53273,0.39882,0.49784
0.867,0.53273,0.39882,0.49761
0.868,0.53273,0.39882,0.49738
0.869,0.53273,0.39882,0.49715
0.87,0.53273,0.39882,0.49692
0.871,0.53273,0.39882,0.4967
0.872,0.53273,0.39882,0.49647
0.873,0.53273,0.39882,0.49624
0.874,0.53273,0.39882,0.49601
0.875,0.53273,0.39882,0.49579
0.876,0.53273,0.39882,0.49556
0.877,0.53273,0.39882,0.49533
0.878,0.53273,0.39882,0.49511
0.879,0.53273,0.39882,0.49488
0.88,0.53273,0.39882,0.49466
0.881,0.53273,0.39882,0.49443
0.882,0.53273,0.39882,0.49421
0.883,0.53273,0.39882,0.49398
0.884,0.53273,0.39882,0.49376
0.885,0.53273,0.39882,0.49354
0.886,0.53273,0.39882,0.49332
0.887,0.53273,0.39882,0.49309
0.888,0.53273,0.39882,0.49287
0.889,0.53273,0.39882,0.49265
0.89,0.53273,0.39882,0.49243
0.891,0.53273,0.39882,0.49221
0.892,0.53273,0.39882,0.49199
0.893,0.53273,0.39882,0.49176
0.894,0.53273,0.39882,0.49154
0.895,0.53273,0.39882,0.49132
0.896,0.53273,0.39882,0.49111
0.897,0.53273,0.39882,0.49089
0.898,0.53273,0.39882,0.49067
0.899,0.53273,0.39882,0.49045
0.9,0.53273,0.39882,0.49023
0.901,0.53273,0.39882,0.49001
0.902,0.53273,0.39882,0.4898
0.903,0.53273,0.39882,0.48958
0.904,0.53273,0.39882,0.48936
0.905,0.53273,0.39882,0.48915
0.906,0.53273,0.39882,0.48893
0.907,0.53273,0.39882,0.48871
0.908,0.53273,0.39882,0.4885
0.909,0.53273,0.39882,0.48828
0.91,0.53273,0.39882,0.48807
0.911,0.53273,0.39882,0.48785
0.912,0.53273,0.39882,0.48764
0.913,0.53273,0.39882,0.48743
0.914,0.53273,0.39882,0.48721
0.915,0.53273,0.39882,0.487
0.916,0.53273,0.39882,0.48679
0.917,0.53273,0.39882,0.48658
0.918,0.53273,0.39882,0.48636
0.919,0.53273,0.39882,0.48615
0.92,0.53273,0.39882,0.48594
0.921,0.53273,0.39882,0.48573
0.922,0.53273,0.39882,0.48552
0.923,0.53273,0.39882,0.48531
0.924,0.53273,0.39882,0.4851
0.925,0.53273,0.39882,0.48489
0.926,0.53273,0.39882,0.48468
0.927,0.53273,0.39882,0.48447
0.928,0.53273,0.39882,0.48426
0.929,0.53273,0.39882,0.48405
0.93,0.53273,0.39882,0.48384
0.931,0.53273,0.39882,0.48364
0.932,0.53273,0.39882,0.48343
0.933,0.53273,0.39882,0.48322
0.934,0.53273,0.39882,0.48301
0.935,0.53273,0.39882,0.48281
0.936,0.53273,0.39882,0.4826
0.937,0.53273,0.39882,0.48239
0.938,0.53273,0.39882,0.48219
0.939,0.53273,0.39882,0.48198
0.94,0.53273,0.39882,0.48178
0.941,0.53273,0.39882,0.48157
0.942,0.53273,0.39882,0.48137
0.943,0.53273,0.39882,0.48116
0.944,0.53273,0.39882,0.48096
0.945,0.53273,0.39882,0.48076
0.946,0.53273,0.39882,0.48055
0.947,0.53273,0.39882,0.48035
0.948,0.53273,0.39882,0.48015
0.949,0.53273,0.39882,0.47994
0.95,0.53273,0.39882,0.47974
0.951,0.53273,0.39882,0.47954
0.952,0.53273,0.39882,0.47934
0.953,0.53273,0.39882,0.47914
0.954,0.53273,0.39882,0.47894
0.955,0.53273,0.39882,0.47874
0.956,0.53273,0.39882,0.47854
0.957,0.53273,0.39882,0.47834
0.958,0.53273,0.39882,0.47814
0.959,0.53273,0.39882,0.47794
0.96,0.53273,0.39882,0.47774
0.961,0.53273,0.39882,0.47754
0.962,0.53273,0.39882,0.47734
0.963,0.53273,0.39882,0.47714
0.964,0.53273,0.39882,0.47694
0.965,0.53273,0.39882,0.47675
0.966,0.53273,0.39882,0.47655
0.967,0.53273,0.39882,0.47635
0.968,0.53273,0.39882,0.47615
0.969,0.53273,0.39882,0.47596
0.97,0.53273,0.39882,0.47576
0.971,0.53273,0.39882,0.47557
0.972,0.53273,0.39882,0.47537
0.973,0.53273,0.39882,0.47517
0.974,0.53273,0.39882,0.47498
0.975,0.53273,0.39882,0.47478
0.976,0.53273,0.39882,0.47459
0.977,0.53273,0.39882,0.47439
0.978,0.53273,0.39882,0.4742
0.979,0.53273,0.39882,0.47401
0.98,0.53273,0.39882,0.47381
0.981,0.53273,0.39882,0.47362
0.982,0.53273,0.39882,0.47343
0.983,0.53273,0.39882,0.47323
0.984,0.53273,0.39882,0.47304
0.985,0.53273,0.39882,0.47285
0.986,0.53273,0.39882,0.47266
0.987,0.53273,0.39882,0.47247
0.988,0.53273,0.39882,0.47228
0.989,0.53273,0.39882,0.47208
0.99,0.53273,0.39882,0.47189
0.991,0.53273,0.39882,0.4717
0.992,0.53273,0.39882,0.47151
0.993,0.53273,0.39882,0.47132
0.994,0.53273,0.39882,0.47113
0.995,0.53273,0.39882,0.47094
0.996,0.54597,0.39348,0.47075
0.997,0.54597,0.39348,0.47057
0.998,0.54597,0.39348,0.47038
0.999,0.54597,0.39348,0.47019
1,0.54597,0.39348,0.47
